pedido_id,date_id,data,horario,endereco,pizza_id,pizza,quantidade,valor_total
3092,17,2024-01-17,20:00:00,"Rua Moraes, 31, Vila União, 51428-750 Jesus Paulista / ES",4,Portuguesa,3,140.7
3093,73,2024-03-13,19:20:00,"Distrito de Sousa, Vila São Paulo, 06261303 Castro das Pedras / RN",3,Mussarela,1,41.9
3094,71,2024-03-11,22:20:00,"Viaduto Nina Novaes, 18, Pindura Saia, 10914025 da Cunha / RO",7,Pepperoni,2,105.8
3095,65,2024-03-05,21:30:00,"Conjunto Maria Luiza Nascimento, 639, Vila Jardim São José, 55151760 Borges do Oeste / AL",8,Vegetariana,2,95.8
3096,79,2024-03-19,18:15:00,"Núcleo Davi Luiz Melo, 281, Vila Coqueiral, 86498-475 Dias de Cavalcanti / AM",9,Chocolate,3,134.7
3097,83,2024-03-23,21:40:00,"Estação Benjamim Albuquerque, 26, Vila Independencia 3ª Seção, 44372276 Pereira / MA",5,Frango com Catupiry,1,49.9
3098,33,2024-02-02,23:00:00,"Fazenda Luan Peixoto, Ipiranga, 92041109 Sampaio Verde / ES",1,Margherita,1,39.9
3099,12,2024-01-12,18:20:00,"Trecho Peixoto, 15, Pirineus, 54535-967 Camargo do Amparo / AL",1,Margherita,1,39.9
3100,12,2024-01-12,19:20:00,"Setor João Vitor Moraes, 3, Vila Da Ária, 22947352 Pinto / PI",6,Quatro Queijos,2,97.8
3101,28,2024-01-28,20:40:00,"Quadra de Cassiano, 86, Vila Sesc, 53469-942 da Paz / PI",3,Mussarela,1,41.9
3102,14,2024-01-14,23:40:00,"Vereda de Aragão, 3, Santa Lúcia, 29687-942 Andrade de Freitas / RJ",3,Mussarela,3,125.7
3103,55,2024-02-24,23:50:00,"Área de Macedo, 76, Prado, 63532-290 Ferreira / SP",6,Quatro Queijos,1,48.9
3104,47,2024-02-16,22:45:00,"Parque de Albuquerque, Marçola, 36712248 da Rocha / PR",1,Margherita,3,119.7
3105,67,2024-03-07,22:30:00,"Parque Martins, 12, Alto Barroca, 84196-477 Souza do Sul / MA",6,Quatro Queijos,2,97.8
3106,68,2024-03-08,21:30:00,"Aeroporto Vargas, 975, Santa Lúcia, 76395-672 Peixoto / PA",8,Vegetariana,2,95.8
3107,65,2024-03-05,23:00:00,"Estação Alves, 55, Santo Agostinho, 64168-595 Caldeira Verde / AM",10,Banana com Canela,3,131.7
3108,33,2024-02-02,23:15:00,"Conjunto Sabrina Gonçalves, 38, Ipe, 37751869 Fonseca / AM",9,Chocolate,3,134.7
3109,79,2024-03-19,21:45:00,"Trevo de Sampaio, Diamante, 69701503 Campos / GO",6,Quatro Queijos,3,146.7
3110,75,2024-03-15,18:15:00,"Estação Olivia Freitas, 672, Rio Branco, 67176-014 da Paz / BA",9,Chocolate,2,89.8
3111,55,2024-02-24,21:45:00,"Praia de Alves, 71, Vila Paris, 49922169 Duarte Alegre / GO",8,Vegetariana,1,47.9
3112,56,2024-02-25,20:20:00,"Favela de Souza, 3, Independência, 31558528 Aparecida dos Dourados / AC",2,Calabresa,3,128.7
3113,6,2024-01-06,20:30:00,"Lagoa de Fernandes, 10, Mangueiras, 01676-106 Machado de Moreira / AC",7,Pepperoni,1,52.9
3114,4,2024-01-04,22:45:00,"Aeroporto Alves, 928, Santo Antônio, 39038044 Guerra do Amparo / PI",10,Banana com Canela,1,43.9
3115,51,2024-02-20,22:30:00,"Viaduto Pedro Silveira, Juliana, 23778-304 Castro / PB",10,Banana com Canela,2,87.8
3116,1,2024-01-01,19:30:00,"Trecho Mendes, 39, Bonfim, 48650584 Porto Alegre / PR",6,Quatro Queijos,2,97.8
3117,71,2024-03-11,20:20:00,"Loteamento de Viana, 9, Serra, 85187255 Gonçalves / MS",10,Banana com Canela,3,131.7
3118,43,2024-02-12,18:50:00,"Área Sampaio, 1, Frei Leopoldo, 44578-497 Câmara / RO",10,Banana com Canela,3,131.7
3119,45,2024-02-14,23:45:00,"Área Maria Sophia Abreu, 9, Santana Do Cafezal, 46547576 Pastor Alegre / RJ",8,Vegetariana,3,143.7
3120,31,2024-01-31,18:15:00,"Lago de Pastor, Olaria, 59767-346 Ribeiro do Galho / CE",5,Frango com Catupiry,2,99.8
3121,1,2024-01-01,21:15:00,"Lago Sá, 25, Vila Suzana Segunda Seção, 89075-549 Cassiano do Galho / GO",4,Portuguesa,1,46.9
3122,26,2024-01-26,19:40:00,"Lagoa de Alves, Bela Vitoria, 88010076 Cavalcante / RR",2,Calabresa,3,128.7
3123,40,2024-02-09,18:45:00,"Campo Ribeiro, Ápia, 96290-456 Correia do Campo / PR",10,Banana com Canela,1,43.9
3124,88,2024-03-28,22:20:00,"Praia de Nogueira, 16, Jardim Leblon, 88837-288 Silveira das Flores / MT",6,Quatro Queijos,1,48.9
3125,90,2024-03-30,18:40:00,"Área da Cruz, 9, Marmiteiros, 49162-001 Sales / MA",7,Pepperoni,2,105.8
3126,42,2024-02-11,20:40:00,"Residencial Calebe Lima, 8, Penha, 58102-417 Monteiro / AC",4,Portuguesa,3,140.7
3127,82,2024-03-22,21:20:00,"Parque Lima, 59, Liberdade, 46028204 Araújo de Moraes / SC",8,Vegetariana,1,47.9
3128,71,2024-03-11,23:20:00,"Rodovia de Almeida, 2, Mirante, 12650899 Almeida / PR",1,Margherita,2,79.8
3129,77,2024-03-17,23:50:00,"Conjunto Aparecida, 766, Venda Nova, 86287293 Lima / AC",6,Quatro Queijos,3,146.7
3130,14,2024-01-14,21:50:00,"Campo Caleb Novais, 3, Concórdia, 99613606 Nunes Verde / MG",8,Vegetariana,1,47.9
3131,18,2024-01-18,22:15:00,"Via de Garcia, 97, Santo André, 10728-223 Nunes / AP",4,Portuguesa,2,93.8
3132,80,2024-03-20,18:20:00,"Viaduto de Sampaio, 15, Piratininga, 96251282 Aragão / PB",3,Mussarela,1,41.9
3133,64,2024-03-04,22:20:00,"Distrito Yasmin da Cruz, 273, Marilandia, 64327-984 Teixeira de Novais / BA",5,Frango com Catupiry,1,49.9
3134,91,2024-03-31,18:15:00,"Praça Emanuelly Machado, 779, Monte São José, 29593048 da Cunha / PA",8,Vegetariana,2,95.8
3135,40,2024-02-09,18:45:00,"Trevo André Novais, 30, Vila Nova Dos Milionarios, 50208478 Borges / PE",4,Portuguesa,2,93.8
3136,59,2024-02-28,18:10:00,"Núcleo Pietro da Luz, Cruzeiro, 94054-049 Fernandes Verde / DF",6,Quatro Queijos,1,48.9
3137,8,2024-01-08,22:45:00,"Campo Pereira, 331, Atila De Paiva, 89464-351 Carvalho de Machado / AL",9,Chocolate,2,89.8
3138,66,2024-03-06,19:20:00,"Avenida Gonçalves, 341, João Pinheiro, 29701446 Pires dos Dourados / PB",8,Vegetariana,2,95.8
3139,26,2024-01-26,21:50:00,"Praia de Ramos, 83, Alta Tensão 2ª Seção, 86922934 da Costa / AM",8,Vegetariana,3,143.7
3140,3,2024-01-03,19:15:00,"Chácara de Fogaça, Varzea Da Palma, 15846-604 Farias de Casa Grande / RO",7,Pepperoni,1,52.9
3141,21,2024-01-21,18:00:00,"Distrito da Paz, Santa Rita, 89858-377 Abreu / AP",7,Pepperoni,3,158.7
3142,24,2024-01-24,20:40:00,"Recanto Castro, 96, Calafate, 91263223 Souza da Prata / MG",2,Calabresa,1,42.9
3143,38,2024-02-07,22:40:00,"Lago Gomes, Vila Ipiranga, 52944-653 da Mota / MS",5,Frango com Catupiry,3,149.7
3144,33,2024-02-02,19:20:00,"Travessa Marques, 54, Vila Bandeirantes, 22346263 Abreu / MS",10,Banana com Canela,3,131.7
3145,57,2024-02-26,18:10:00,"Rua Thiago Fernandes, Urca, 53648139 Souza da Praia / RR",4,Portuguesa,3,140.7
3146,73,2024-03-13,23:20:00,"Feira Peixoto, Serra Do Curral, 56755-682 da Rocha / MA",4,Portuguesa,1,46.9
3147,81,2024-03-21,22:10:00,"Setor Lucas Farias, 481, Ipiranga, 97545416 Fonseca Verde / PI",10,Banana com Canela,2,87.8
3148,38,2024-02-07,18:10:00,"Praia Liam Cardoso, 22, Vale Do Jatoba, 80444496 Marques / RR",7,Pepperoni,2,105.8
3149,81,2024-03-21,22:20:00,"Área de Pinto, 5, São Damião, 79277717 Viana da Prata / CE",6,Quatro Queijos,1,48.9
3150,71,2024-03-11,22:15:00,"Via Vitor da Rosa, 75, Vila Bandeirantes, 82831-828 Santos Alegre / MG",6,Quatro Queijos,2,97.8
3151,49,2024-02-18,22:15:00,"Jardim Silveira, 78, Pompéia, 81419-610 Borges das Flores / SE",5,Frango com Catupiry,3,149.7
3152,26,2024-01-26,23:30:00,"Avenida Gabrielly Pires, 963, Santa Cruz, 79552934 Monteiro Grande / PB",8,Vegetariana,2,95.8
3153,45,2024-02-14,18:40:00,"Viela Letícia Ramos, 44, Varzea Da Palma, 89004212 Ferreira do Galho / RO",9,Chocolate,2,89.8
3154,51,2024-02-20,20:15:00,"Lago Ramos, 44, São Luiz, 34027466 Cassiano / MT",2,Calabresa,3,128.7
3155,46,2024-02-15,18:15:00,"Vila Elisa Ribeiro, 83, Santo Antônio, 24007-829 Casa Grande Alegre / MT",4,Portuguesa,3,140.7
3156,38,2024-02-07,18:10:00,"Viaduto Théo Correia, 69, Pousada Santo Antonio, 58587-571 Moraes das Pedras / PA",5,Frango com Catupiry,2,99.8
3157,31,2024-01-31,18:15:00,"Avenida Catarina da Conceição, 29, Alto Caiçaras, 07235756 Sales / PI",6,Quatro Queijos,3,146.7
3158,72,2024-03-12,22:10:00,"Viaduto Ester Castro, 454, Dona Clara, 33078606 Viana da Serra / RS",5,Frango com Catupiry,2,99.8
3159,56,2024-02-25,20:45:00,"Loteamento Hadassa da Rocha, 26, Cinquentenário, 16307-658 da Luz / MA",6,Quatro Queijos,3,146.7
3160,48,2024-02-17,22:00:00,"Núcleo Thales Casa Grande, Madri, 36297771 Sales Verde / PE",5,Frango com Catupiry,2,99.8
3161,27,2024-01-27,19:15:00,"Viela Sofia Nunes, 41, Acaba Mundo, 60782-726 Fonseca / MA",1,Margherita,1,39.9
3162,70,2024-03-10,21:15:00,"Alameda Thales Sampaio, 26, Nossa Senhora De Fátima, 09919831 Lopes da Praia / AM",1,Margherita,2,79.8
3163,76,2024-03-16,21:30:00,"Núcleo Farias, 488, Vila Mantiqueira, 22934-246 Ferreira / BA",1,Margherita,2,79.8
3164,63,2024-03-03,18:10:00,"Fazenda Costela, 71, Floramar, 57339-708 Macedo / MA",1,Margherita,1,39.9
3165,79,2024-03-19,18:50:00,"Largo Sophie Campos, 42, Milionario, 37732-014 Correia / SC",4,Portuguesa,3,140.7
3166,14,2024-01-14,23:50:00,"Trevo Gael Henrique Porto, 210, Camponesa 1ª Seção, 76154879 Siqueira / TO",7,Pepperoni,1,52.9
3167,83,2024-03-23,23:30:00,"Setor Vargas, 11, Pirineus, 73901641 Rocha / PE",8,Vegetariana,1,47.9
3168,84,2024-03-24,23:10:00,"Vila Maria Julia Novaes, Vila Suzana Primeira Seção, 23819-233 Cunha de Minas / SC",5,Frango com Catupiry,1,49.9
3169,6,2024-01-06,23:40:00,"Quadra Vieira, 10, Bela Vitoria, 13762528 Souza / MG",10,Banana com Canela,1,43.9
3170,52,2024-02-21,22:10:00,"Morro Paulo Leão, 3, Luxemburgo, 85714128 Borges do Amparo / AM",5,Frango com Catupiry,1,49.9
3171,61,2024-03-01,19:50:00,"Chácara de Rodrigues, Coqueiros, 00597-946 Lima das Pedras / PI",4,Portuguesa,2,93.8
3172,12,2024-01-12,22:45:00,"Passarela de Mendes, Itapoa, 28705036 Dias / AC",4,Portuguesa,2,93.8
3173,65,2024-03-05,20:00:00,"Largo de Moraes, 340, Conjunto Bonsucesso, 10828-980 Martins do Galho / PR",7,Pepperoni,1,52.9
3174,53,2024-02-22,22:20:00,"Jardim de Vasconcelos, 7, Vila Boa Vista, 49397568 Duarte / RJ",4,Portuguesa,1,46.9
3175,46,2024-02-15,18:00:00,"Passarela Barbosa, 3, Vila Engenho Nogueira, 16410970 Souza da Mata / MS",4,Portuguesa,2,93.8
3176,30,2024-01-30,22:15:00,"Viela Heitor Azevedo, 379, Jardim Alvorada, 98268285 Campos Paulista / PB",2,Calabresa,3,128.7
3177,56,2024-02-25,18:20:00,"Passarela de Correia, 318, Madre Gertrudes, 57235961 Farias / AC",2,Calabresa,3,128.7
3178,37,2024-02-06,22:45:00,"Chácara de Câmara, 973, Aeroporto, 31200-890 Fonseca de Vasconcelos / MS",2,Calabresa,3,128.7
3179,54,2024-02-23,21:50:00,"Ladeira Joaquim Nunes, 610, Beira Linha, 16449184 Camargo do Amparo / RJ",7,Pepperoni,2,105.8
3180,50,2024-02-19,18:20:00,"Vereda Aparecida, 70, Jonas Veiga, 83777-440 Sales / PB",7,Pepperoni,2,105.8
3181,36,2024-02-05,18:20:00,"Vereda Clara da Luz, 65, Cenaculo, 46918536 Almeida / RR",9,Chocolate,3,134.7
3182,39,2024-02-08,18:20:00,"Chácara de Pires, 91, Nova Floresta, 23758263 Sá / MT",7,Pepperoni,1,52.9
3183,42,2024-02-11,18:40:00,"Vale de Azevedo, 59, Vila São Dimas, 34305-688 Vasconcelos / RN",1,Margherita,2,79.8
3184,57,2024-02-26,20:00:00,"Jardim João Lucas da Cruz, 354, Alto Dos Pinheiros, 30880-595 Rios Grande / PI",7,Pepperoni,2,105.8
3185,65,2024-03-05,19:00:00,"Setor de Almeida, 37, Barão Homem De Melo 1ª Seção, 47379150 Sampaio de Alves / RJ",9,Chocolate,1,44.9
3186,72,2024-03-12,19:10:00,"Condomínio de Freitas, 86, Nova Cachoeirinha, 73455995 Brito / RR",3,Mussarela,2,83.8
3187,24,2024-01-24,23:20:00,"Lago Pedro Henrique Araújo, 24, Caetano Furquim, 03735-230 Caldeira / RJ",9,Chocolate,3,134.7
3188,64,2024-03-04,23:20:00,"Morro Vasconcelos, 7, Vila Calafate, 55105-912 Silveira do Galho / SC",5,Frango com Catupiry,1,49.9
3189,39,2024-02-08,21:20:00,"Condomínio da Cunha, 23, Nova Vista, 14748-365 Fernandes da Mata / MG",2,Calabresa,3,128.7
3190,52,2024-02-21,21:15:00,"Travessa de Pinto, 52, Vila Sumaré, 20590163 Dias Verde / MT",6,Quatro Queijos,2,97.8
3191,26,2024-01-26,23:10:00,"Núcleo Santos, 71, Vila São Gabriel Jacui, 88259269 Nascimento dos Dourados / AP",8,Vegetariana,2,95.8
3192,87,2024-03-27,21:15:00,"Ladeira de Barros, 889, Vila Madre Gertrudes 1ª Seção, 48110-733 Barros / RR",3,Mussarela,3,125.7
3193,62,2024-03-02,22:30:00,"Estação Cecília Câmara, 78, Araguaia, 42810428 Montenegro / RO",7,Pepperoni,1,52.9
3194,17,2024-01-17,20:30:00,"Núcleo Enzo Macedo, 37, Vila Jardim Montanhes, 74126975 da Costa das Pedras / SP",3,Mussarela,3,125.7
3195,41,2024-02-10,23:00:00,"Distrito Brito, 1, Alto Vera Cruz, 17121-083 Castro Verde / AP",5,Frango com Catupiry,3,149.7
3196,30,2024-01-30,20:15:00,"Fazenda Sara Camargo, 177, Vila Madre Gertrudes 4ª Seção, 16316531 Fogaça / RR",2,Calabresa,2,85.8
3197,45,2024-02-14,19:30:00,"Jardim de Camargo, 1, Conjunto Paulo Vi, 91318652 Barbosa / DF",7,Pepperoni,3,158.7
3198,34,2024-02-03,22:20:00,"Viaduto de Pires, 58, Novo Ouro Preto, 46886-886 Montenegro / AC",2,Calabresa,2,85.8
3199,10,2024-01-10,23:15:00,"Pátio de Moreira, 32, Juliana, 76711457 Gonçalves dos Dourados / TO",10,Banana com Canela,3,131.7
3200,77,2024-03-17,20:15:00,"Lago de Siqueira, 4, Paquetá, 13663923 Carvalho / ES",1,Margherita,3,119.7
3201,57,2024-02-26,22:15:00,"Residencial Davi Casa Grande, 36, Nova Granada, 22127915 Lopes / AP",2,Calabresa,3,128.7
3202,25,2024-01-25,22:00:00,"Lago da Luz, 14, Nova Cintra, 34157-210 da Luz de Monteiro / RO",2,Calabresa,3,128.7
3203,71,2024-03-11,20:15:00,"Recanto Ana Luiza Cavalcante, 75, Granja De Freitas, 72793310 Siqueira de Marques / MS",6,Quatro Queijos,3,146.7
3204,89,2024-03-29,22:45:00,"Viela Pimenta, Garças, 03826-762 Barros / MS",4,Portuguesa,1,46.9
3205,7,2024-01-07,23:45:00,"Esplanada Benicio Lopes, 86, Minas Brasil, 42780-719 Barbosa de Goiás / PE",3,Mussarela,2,83.8
3206,46,2024-02-15,21:00:00,"Estação de Fonseca, 59, Vila Inestan, 99732-763 Porto do Campo / RR",5,Frango com Catupiry,1,49.9
3207,87,2024-03-27,21:40:00,"Via de da Cunha, Planalto, 85330734 Pinto / BA",8,Vegetariana,2,95.8
3208,32,2024-02-01,20:45:00,"Recanto Jesus, 460, Barão Homem De Melo 1ª Seção, 60461-819 da Rocha de Caldeira / SC",3,Mussarela,2,83.8
3209,67,2024-03-07,23:30:00,"Trecho de Campos, 5, Carmo, 49076661 Monteiro / MG",2,Calabresa,3,128.7
3210,49,2024-02-18,22:30:00,"Esplanada de Rios, 536, Petropolis, 12345613 Martins / BA",9,Chocolate,2,89.8
3211,8,2024-01-08,20:20:00,"Avenida de Rocha, 75, Nova Cintra, 05765-001 das Neves de Cavalcante / SE",10,Banana com Canela,1,43.9
3212,2,2024-01-02,18:15:00,"Quadra de Rocha, 18, Canaa, 11016861 Sá / GO",6,Quatro Queijos,3,146.7
3213,67,2024-03-07,23:00:00,"Vereda de Carvalho, 33, Buraco Quente, 28167-261 Pereira / PE",1,Margherita,2,79.8
3214,64,2024-03-04,18:30:00,"Alameda Rebeca Casa Grande, 475, Dom Cabral, 44990-131 Moreira de Moreira / MG",10,Banana com Canela,2,87.8
3215,13,2024-01-13,23:15:00,"Colônia Fonseca, 424, Funcionários, 31850837 da Cunha de Barbosa / AP",8,Vegetariana,3,143.7
3216,18,2024-01-18,21:45:00,"Vila de Viana, Canadá, 77592-720 Caldeira / CE",8,Vegetariana,2,95.8
3217,85,2024-03-25,23:15:00,"Colônia Emilly Sampaio, 62, Santa Tereza, 03364-662 Pires de Guerra / RO",3,Mussarela,3,125.7
3218,73,2024-03-13,18:50:00,"Distrito Matteo Campos, 4, Paquetá, 07629388 Teixeira / PB",3,Mussarela,2,83.8
3219,38,2024-02-07,23:30:00,"Estação Mariana Gomes, 41, Ernesto Nascimento, 53769-279 da Cunha dos Dourados / PA",1,Margherita,1,39.9
3220,36,2024-02-05,18:00:00,"Estrada Sampaio, 849, Renascença, 34026-329 Azevedo / MA",5,Frango com Catupiry,3,149.7
3221,84,2024-03-24,20:15:00,"Ladeira Esther Porto, 39, Vila Maloca, 43856891 Fernandes de Campos / PB",9,Chocolate,2,89.8
3222,46,2024-02-15,19:20:00,"Pátio Isabel Aragão, 5, Garças, 99737716 Peixoto / PB",6,Quatro Queijos,1,48.9
3223,45,2024-02-14,23:30:00,"Trevo de Campos, 45, Conjunto Providencia, 91935988 Fonseca de Oliveira / RJ",6,Quatro Queijos,3,146.7
3224,83,2024-03-23,21:15:00,"Avenida Ayla Fogaça, 62, Cidade Jardim, 91185-624 Teixeira da Serra / BA",4,Portuguesa,3,140.7
3225,28,2024-01-28,22:45:00,"Colônia de Marques, 7, Vila Rica, 79585554 das Neves / PI",7,Pepperoni,2,105.8
3226,29,2024-01-29,23:10:00,"Recanto Maria Luiza Pires, 671, Esplanada, 37701-507 Teixeira de Goiás / MS",1,Margherita,3,119.7
3227,87,2024-03-27,18:40:00,"Esplanada de Moura, 62, Vila Nova, 40658109 Alves do Galho / RN",3,Mussarela,1,41.9
3228,53,2024-02-22,18:20:00,"Favela de Garcia, 19, Bonfim, 88381666 das Neves de Pinto / RS",6,Quatro Queijos,1,48.9
3229,17,2024-01-17,20:40:00,"Fazenda Henry Gabriel Siqueira, 217, Nova Vista, 25880928 Pimenta / PR",5,Frango com Catupiry,2,99.8
3230,29,2024-01-29,22:50:00,"Distrito da Cruz, 79, Vila Copacabana, 02789110 Andrade de Minas / SE",1,Margherita,1,39.9
3231,68,2024-03-08,23:40:00,"Colônia de Pimenta, 22, Castelo, 68086-527 da Cunha / PI",1,Margherita,2,79.8
3232,2,2024-01-02,23:10:00,"Parque de Souza, Flamengo, 18943644 Rodrigues do Campo / PB",5,Frango com Catupiry,3,149.7
3233,36,2024-02-05,22:40:00,"Campo da Luz, 76, São Cristóvão, 32073-218 Teixeira / MG",8,Vegetariana,2,95.8
3234,50,2024-02-19,21:40:00,"Distrito Pedro Lucas Rezende, 917, Pongelupe, 03963365 Fonseca / RS",1,Margherita,3,119.7
3235,81,2024-03-21,20:30:00,"Sítio Novais, 97, Vila Nova Gameleira 3ª Seção, 34591563 Jesus / MA",6,Quatro Queijos,3,146.7
3236,82,2024-03-22,22:00:00,"Residencial de Sousa, 5, Manacas, 56421545 Rios de Azevedo / MS",1,Margherita,1,39.9
3237,12,2024-01-12,18:40:00,"Viela Sabrina Carvalho, 48, Nossa Senhora Da Aparecida, 86665386 Santos / RJ",4,Portuguesa,3,140.7
3238,36,2024-02-05,20:40:00,"Avenida de Costa, 87, Conjunto Lagoa, 53830-402 Marques Verde / SE",3,Mussarela,1,41.9
3239,28,2024-01-28,20:30:00,"Viaduto Cauã Cavalcante, 996, Pindura Saia, 67060-111 Jesus dos Dourados / RO",10,Banana com Canela,1,43.9
3240,27,2024-01-27,20:50:00,"Fazenda Oliveira, 26, Alta Tensão 1ª Seção, 77606327 Cardoso / AL",4,Portuguesa,1,46.9
3241,83,2024-03-23,22:30:00,"Chácara José Pedro da Cunha, 3, Serrano, 67191779 Câmara / MT",7,Pepperoni,2,105.8
3242,23,2024-01-23,18:10:00,"Área Aragão, 334, Bela Vitoria, 86325-303 Pinto / RS",9,Chocolate,1,44.9
3243,71,2024-03-11,20:50:00,"Vila Azevedo, 24, Vila Santa Monica 2ª Seção, 05689218 Sampaio de Borges / PR",5,Frango com Catupiry,3,149.7
3244,30,2024-01-30,23:30:00,"Favela Enzo Gabriel Costela, 43, Sport Club, 30368-454 da Rosa / MS",1,Margherita,3,119.7
3245,26,2024-01-26,20:00:00,"Pátio da Luz, Marilandia, 99541204 Cirino da Prata / RS",1,Margherita,2,79.8
3246,57,2024-02-26,20:30:00,"Avenida Isabel da Rocha, 64, Rio Branco, 77159905 da Costa / SC",8,Vegetariana,2,95.8
3247,62,2024-03-02,23:40:00,"Campo Guilherme da Paz, 4, Vila Paquetá, 03279321 Fogaça / MG",2,Calabresa,1,42.9
3248,39,2024-02-08,18:10:00,"Estação de das Neves, 46, Vila Boa Vista, 42797347 Vieira / ES",7,Pepperoni,2,105.8
3249,70,2024-03-10,20:40:00,"Loteamento de Pereira, 46, Ipiranga, 28024-075 da Rosa / AC",7,Pepperoni,3,158.7
3250,51,2024-02-20,19:00:00,"Travessa Yasmin Gonçalves, 59, Beira Linha, 42263775 da Mata do Galho / MA",6,Quatro Queijos,2,97.8
3251,79,2024-03-19,21:50:00,"Fazenda Isaac da Luz, 72, Camponesa 2ª Seção, 74245610 Rios de Fernandes / SC",4,Portuguesa,1,46.9
3252,51,2024-02-20,22:50:00,"Ladeira Thiago Borges, 5, Santa Sofia, 89513-882 Andrade Grande / PB",8,Vegetariana,3,143.7
3253,33,2024-02-02,20:00:00,"Alameda Correia, Nova Granada, 39712-007 Martins Verde / PB",4,Portuguesa,1,46.9
3254,35,2024-02-04,18:10:00,"Jardim Heitor Lopes, 28, Alto Dos Pinheiros, 23488-252 Vieira de Goiás / PB",2,Calabresa,3,128.7
3255,59,2024-02-28,21:40:00,"Campo Davi Lucas Silveira, 21, Calafate, 47378363 Caldeira / AC",9,Chocolate,1,44.9
3256,6,2024-01-06,18:50:00,"Praia Silveira, 90, Planalto, 45118-222 Santos / RS",2,Calabresa,3,128.7
3257,82,2024-03-22,22:00:00,"Rua de Teixeira, 61, Mariquinhas, 71858-837 Garcia / BA",7,Pepperoni,2,105.8
3258,69,2024-03-09,23:00:00,"Travessa Brito, 83, Jaraguá, 53179-516 da Cruz / PE",2,Calabresa,3,128.7
3259,55,2024-02-24,20:00:00,"Rua Lopes, 33, Rio Branco, 71756558 Sá da Praia / AP",6,Quatro Queijos,2,97.8
3260,25,2024-01-25,23:45:00,"Esplanada Laura Ramos, 7, Vila Novo São Lucas, 00511495 Mendes do Amparo / RS",4,Portuguesa,1,46.9
3261,22,2024-01-22,22:20:00,"Alameda Casa Grande, 43, Cachoeirinha, 01279910 Dias / PB",4,Portuguesa,2,93.8
3262,76,2024-03-16,22:20:00,"Condomínio Fernando Moura, 67, Nova Esperança, 41890181 Rezende da Serra / SP",7,Pepperoni,3,158.7
3263,54,2024-02-23,23:10:00,"Ladeira Campos, 4, Vila Satélite, 45661-593 Melo Alegre / RN",1,Margherita,1,39.9
3264,84,2024-03-24,20:15:00,"Colônia Moraes, 29, Vila Coqueiral, 46290741 Aragão de Garcia / SP",4,Portuguesa,1,46.9
3265,87,2024-03-27,20:30:00,"Ladeira Bernardo Cunha, 604, Cidade Jardim, 83620-441 Guerra Alegre / RS",4,Portuguesa,3,140.7
3266,8,2024-01-08,21:40:00,"Setor de Machado, 30, Olhos D'água, 18974-101 Moura de Costela / GO",2,Calabresa,1,42.9
3267,37,2024-02-06,20:20:00,"Estrada Rocha, 56, Inconfidência, 35685566 Santos de Goiás / AM",10,Banana com Canela,1,43.9
3268,49,2024-02-18,21:45:00,"Alameda de Andrade, 9, Santa Tereza, 97917358 Vargas / RO",3,Mussarela,1,41.9
3269,17,2024-01-17,19:20:00,"Ladeira de Peixoto, 7, Alta Tensão 2ª Seção, 74101-052 Sales / MT",1,Margherita,1,39.9
3270,84,2024-03-24,23:15:00,"Trevo de Aragão, 3, Vila Jardim Alvorada, 10924740 Brito / AP",2,Calabresa,1,42.9
3271,57,2024-02-26,20:00:00,"Colônia Théo Pimenta, Caetano Furquim, 88968364 Macedo do Galho / CE",6,Quatro Queijos,1,48.9
3272,88,2024-03-28,20:20:00,"Morro de Rocha, 62, Marajó, 08908-760 Cavalcante / PR",7,Pepperoni,3,158.7
3273,85,2024-03-25,23:45:00,"Lago de da Mota, 98, Guarani, 71645787 Pereira de Camargo / AM",2,Calabresa,3,128.7
3274,5,2024-01-05,19:15:00,"Conjunto Peixoto, 54, Ventosa, 06827916 Duarte Alegre / RJ",7,Pepperoni,3,158.7
3275,2,2024-01-02,21:00:00,"Trecho Almeida, 339, Concórdia, 32953-505 Vieira Alegre / PR",4,Portuguesa,3,140.7
3276,5,2024-01-05,23:30:00,"Colônia de Moreira, 48, Frei Leopoldo, 48217790 Machado / AC",10,Banana com Canela,2,87.8
3277,90,2024-03-30,18:00:00,"Núcleo de Moura, Penha, 58588-398 Brito do Oeste / MA",7,Pepperoni,2,105.8
3278,75,2024-03-15,22:00:00,"Favela Catarina Pires, 22, Paquetá, 13415-613 Pires / RJ",7,Pepperoni,1,52.9
3279,31,2024-01-31,23:15:00,"Aeroporto Henry da Conceição, 6, Pirineus, 81880-381 Viana / PB",8,Vegetariana,3,143.7
